182,38,4.7894736842105265,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. "
950,17,55.88235294117647,pill-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?"
38,9,4.222222222222222,run-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. "
60,17,3.5294117647058822,run-yellow,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. "
64,17,3.764705882352941,pill-orange,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video."
33,17,1.9411764705882353,run-yellow,no-data-task,I was satisfied having only video for this task.
178,38,4.684210526315789,run-survey,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?"
84,38,2.210526315789474,run-survey,not applicable,"After annotating for several rounds, how essential would it be to have video?"
182,38,4.7894736842105265,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. "
51,21,2.4285714285714284,run-red,no-data-task,I was satisfied having only video for this task.
185,38,4.868421052631579,pills-survey,not applicable,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?"
67,21,3.1904761904761907,pill-red,no-video-task,I was satisfied having only data for this task. 
2,1,2.0,pills-pink,no-video-task,"When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring."
40,17,2.3529411764705883,pill-red,no-data-task,I was satisfied having only video for this task.
