006,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
006,studyB,pill-orange,no-video-task,I was satisfied having only data for this task. ,1,question1,likert
006,studyB,pill-orange,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",10,question4,likertPercentage
006,studyB,pill-orange,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
006,studyB,pill-orange,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
006,studyB,pill-red,no-data-task,I was satisfied having only video for this task.,5,question1,likert
006,studyB,pill-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",20,question4,likertPercentage
006,studyB,pill-red,no-data-task,What percentage of the video do you think you were able to annotate? ,80,question3,likertPercentage
006,studyB,pill-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",5,question2,likert
006,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",1,question4,likertTime
006,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",1,question2,likertTime
006,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",1,question3,likertTime
006,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",1,question1,likertTime
006,studyB,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
006,studyB,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,70,question3,likertPercentage
006,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",4,question2,likert
006,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",4,question1,likert
006,studyB,run-red,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
006,studyB,run-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",10,question4,likertPercentage
006,studyB,run-red,no-video-task,What percentage of the video do you think you were able to annotate? ,70,question3,likertPercentage
006,studyB,run-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",3,question2,likert
006,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",2,question4,likertTime
006,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
006,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",0,question3,likertTime
006,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",1,question1,likertTime
006,studyB,run-yellow,no-data-task,I was satisfied having only video for this task.,2,question1,likert
006,studyB,run-yellow,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",20,question4,likertPercentage
006,studyB,run-yellow,no-data-task,What percentage of the video do you think you were able to annotate? ,50,question3,likertPercentage
006,studyB,run-yellow,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",2,question2,likert
007,studyA,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
007,studyA,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
007,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",2,question2,likert
007,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
007,studyA,pill-orange,no-data-task,I was satisfied having only video for this task.,4,question1,likert
007,studyA,pill-orange,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
007,studyA,pill-orange,no-data-task,What percentage of the video do you think you were able to annotate?,70,question3,likertPercentage
007,studyA,pill-orange,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",5,question2,likert
007,studyA,pill-red,no-video-task,I was satisfied having only data for this task. ,1,question1,likert
007,studyA,pill-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",50,question4,likertPercentage
007,studyA,pill-red,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
007,studyA,pill-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",2,question2,likert
007,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",-2,question4,likertTime
007,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",1,question2,likertTime
007,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
007,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
007,studyA,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
007,studyA,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
007,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
007,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
007,studyA,run-red,no-data-task,I was satisfied having only video for this task.,1,question1,likert
007,studyA,run-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
007,studyA,run-red,no-data-task,What percentage of the video do you think you were able to annotate?,60,question3,likertPercentage
007,studyA,run-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",4,question2,likert
007,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",2,question4,likertTime
007,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-2,question2,likertTime
007,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
007,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
007,studyA,run-yellow,no-video-task,I was satisfied having only data for this task. ,4,question1,likert
007,studyA,run-yellow,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
007,studyA,run-yellow,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
007,studyA,run-yellow,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",4,question2,likert
009,studyB,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
009,studyB,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
009,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
009,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
009,studyB,pill-orange,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
009,studyB,pill-orange,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
009,studyB,pill-orange,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
009,studyB,pill-orange,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
009,studyB,pill-red,no-data-task,I was satisfied having only video for this task.,1,question1,likert
009,studyB,pill-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",30,question4,likertPercentage
009,studyB,pill-red,no-data-task,What percentage of the video do you think you were able to annotate? ,40,question3,likertPercentage
009,studyB,pill-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",2,question2,likert
009,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",0,question4,likertTime
009,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-2,question2,likertTime
009,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",1,question3,likertTime
009,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",1,question1,likertTime
009,studyB,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",80,question4,likertPercentage
009,studyB,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,80,question3,likertPercentage
009,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
009,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
009,studyB,run-red,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
009,studyB,run-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
009,studyB,run-red,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
009,studyB,run-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",4,question2,likert
009,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",2,question4,likertTime
009,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-2,question2,likertTime
009,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
009,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",1,question1,likertTime
009,studyB,run-yellow,no-data-task,I was satisfied having only video for this task.,1,question1,likert
009,studyB,run-yellow,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",50,question4,likertPercentage
009,studyB,run-yellow,no-data-task,What percentage of the video do you think you were able to annotate? ,30,question3,likertPercentage
009,studyB,run-yellow,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",2,question2,likert
011,studyA,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
011,studyA,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
011,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
011,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
011,studyA,pill-orange,no-data-task,I was satisfied having only video for this task.,4,question1,likert
011,studyA,pill-orange,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",80,question4,likertPercentage
011,studyA,pill-orange,no-data-task,What percentage of the video do you think you were able to annotate?,100,question3,likertPercentage
011,studyA,pill-orange,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",4,question2,likert
011,studyA,pill-red,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
011,studyA,pill-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
011,studyA,pill-red,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
011,studyA,pill-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
011,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",1,question4,likertTime
011,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
011,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
011,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
011,studyA,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
011,studyA,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
011,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",4,question2,likert
011,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
011,studyA,run-red,no-data-task,I was satisfied having only video for this task.,2,question1,likert
011,studyA,run-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",80,question4,likertPercentage
011,studyA,run-red,no-data-task,What percentage of the video do you think you were able to annotate?,40,question3,likertPercentage
011,studyA,run-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",4,question2,likert
011,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",1,question4,likertTime
011,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
011,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
011,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
011,studyA,run-yellow,no-video-task,I was satisfied having only data for this task. ,3,question1,likert
011,studyA,run-yellow,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
011,studyA,run-yellow,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
011,studyA,run-yellow,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",4,question2,likert
012,studyB,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
012,studyB,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
012,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
012,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
012,studyB,pill-orange,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
012,studyB,pill-orange,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
012,studyB,pill-orange,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
012,studyB,pill-orange,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
012,studyB,pill-red,no-data-task,I was satisfied having only video for this task.,4,question1,likert
012,studyB,pill-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
012,studyB,pill-red,no-data-task,What percentage of the video do you think you were able to annotate? ,70,question3,likertPercentage
012,studyB,pill-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",5,question2,likert
012,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",-2,question4,likertTime
012,studyB,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-2,question2,likertTime
012,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
012,studyB,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
012,studyB,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
012,studyB,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
012,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
012,studyB,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
012,studyB,run-red,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
012,studyB,run-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
012,studyB,run-red,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
012,studyB,run-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
012,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",-2,question4,likertTime
012,studyB,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
012,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",1,question3,likertTime
012,studyB,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",1,question1,likertTime
012,studyB,run-yellow,no-data-task,I was satisfied having only video for this task.,5,question1,likert
012,studyB,run-yellow,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",90,question4,likertPercentage
012,studyB,run-yellow,no-data-task,What percentage of the video do you think you were able to annotate? ,60,question3,likertPercentage
012,studyB,run-yellow,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portrayed in the video that I just watched. ",5,question2,likert
013,studyA,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",80,question4,likertPercentage
013,studyA,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,100,question3,likertPercentage
013,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
013,studyA,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
013,studyA,pill-orange,no-data-task,I was satisfied having only video for this task.,4,question1,likert
013,studyA,pill-orange,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",80,question4,likertPercentage
013,studyA,pill-orange,no-data-task,What percentage of the video do you think you were able to annotate?,80,question3,likertPercentage
013,studyA,pill-orange,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",4,question2,likert
013,studyA,pill-red,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
013,studyA,pill-red,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
013,studyA,pill-red,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
013,studyA,pill-red,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",4,question2,likert
013,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have data?",1,question4,likertTime
013,studyA,pills-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
013,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
013,studyA,pills-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
013,studyA,run-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
013,studyA,run-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,60,question3,likertPercentage
013,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",4,question2,likert
013,studyA,run-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
013,studyA,run-red,no-data-task,I was satisfied having only video for this task.,4,question1,likert
013,studyA,run-red,no-data-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
013,studyA,run-red,no-data-task,What percentage of the video do you think you were able to annotate?,50,question3,likertPercentage
013,studyA,run-red,no-data-task,"With the experience that I have, I am able to sketch a rough graph (either accelerometer, gyroscope, OR both) for each of the events that were portr$",5,question2,likert
013,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have data?",1,question4,likertTime
013,studyA,run-survey,survey,"After annotating for several rounds, how essential would it be to have video?",-1,question2,likertTime
013,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have data for the first round? ",2,question3,likertTime
013,studyA,run-survey,survey,"If you were asked to provide annotations for a new project, how essential would it be to have video for the first round?",2,question1,likertTime
013,studyA,run-yellow,no-video-task,I was satisfied having only data for this task. ,4,question1,likert
013,studyA,run-yellow,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",70,question4,likertPercentage
013,studyA,run-yellow,no-video-task,What percentage of the video do you think you were able to annotate? ,90,question3,likertPercentage
013,studyA,run-yellow,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",4,question2,likert
016,studyB,pill-blue,has-both-task,"What percentage of events you annotated fell within the window of error, do you think?",60,question4,likertPercentage
016,studyB,pill-blue,has-both-task,What percentage of the video do you think you were you able to annotate?,40,question3,likertPercentage
016,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHAT event was occurring",5,question2,likert
016,studyB,pill-blue,has-both-task,"When I looked at the data, I was able to recognize WHEN an event occurred. ",5,question1,likert
016,studyB,pill-orange,no-video-task,I was satisfied having only data for this task. ,5,question1,likert
016,studyB,pill-orange,no-video-task,"What percentage of events you annotated fell within the window of error, do you think?",100,question4,likertPercentage
016,studyB,pill-orange,no-video-task,What percentage of the video do you think you were able to annotate? ,100,question3,likertPercentage
016,studyB,pill-orange,no-video-task,"When I look at the graph of either accelerometer or gyroscope data or both, I can tell what event would be happening if there was video.",5,question2,likert
