43,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
43,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,30,question4,likertPercentage
43,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,60,question3,likertPercentage
43,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
43,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
43,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,30,question4,likertPercentage
43,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likertPercentage
43,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likertPercentage
43,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,0,question4,likertPercentage
43,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question1,likertPercentage
43,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question3,likertPercentage
43,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,10,question4,likertPercentage
43,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
43,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
43,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
43,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
43,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
43,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,10,question4,likertPercentage
43,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
43,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likertPercentage
43,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question4,likertPercentage
43,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
43,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
43,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
43,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
43,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,40,question4,likertPercentage
43,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likertPercentage
